Property Code,Unit Code,Last Updated,Office%,WH Lights,Office Lights,Elect. Panel,Sensors,Lights replaced by FP?,In unit meter,Submeter,Elec. Power VOLTS,Elec. Power AMPS,Elec. Connection,WH Heating,WH Conditioned ,WH Tonnage,Office Conditioned,Office Tonnage,HVAC Panel,Hazard usage,Hazard Materials ,Hazard Notes,# Drive ins ,# Dock Doord
"gacre100",100     ,"2024-10-03 00:00:00",100,"N/A","","N/A","No","No","N/A","No",,,"N/A","N/A","N/A",,"Yes",,"N/A","No",,,,
"gacre100",1000    ,"2024-10-03 00:00:00",100,"N/A","","N/A","No","No","N/A","No",,,"N/A","N/A","N/A",,"Yes",,"Yes","No",,,,
"gacre100",102     ,"2024-10-03 00:00:00",100,"N/A","","N/A","No","No","N/A","No",,,"N/A","N/A","N/A",,"Yes",,"N/A","No",,,,
"gacre100",1025    ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","No",,,,
"gacre100",104     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","No",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",110     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",1100    ,"2024-10-03 00:00:00",100,"Fluorescent/HID","","N/A","N/A","No","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",120     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",1200    ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",1250    ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",1290    ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",180     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",190     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",200     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",220     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",240     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",260     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",290     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",300     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",320     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",330     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",340     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",350     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",390     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",395     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",400     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",450     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",475     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",500     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",520     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",550     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",575     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",600     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",620     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",625     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",650     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",655     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",660     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",670     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",680     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",700     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",800     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",900     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100",950     ,"2024-10-03 00:00:00",100,"N/A","","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"Yes",,"N/A","N/A",,,,
"gacre100","ROOF    ","2024-10-07 00:00:00",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,"N/A","N/A","N/A",0,"N/A",0,"N/A","N/A",,,0,0
"nikedeal",100     ,"2024-04-17 00:00:00",8,"LED","LED","Programmable","Yes","No","Yes","N/A",480,4000,"3 Phase","Gas Heaters","No",50,"Yes",10,"Yes","No","","4000 & 3000",0,0
"xtndelp1",4290    ,"2024-09-17 00:00:00",0,"High-Intensity Discharge","LED","Yes","Yes","No","Yes","No",480,600,"N/A","Gas Heaters","No",0,"Yes",6,"Yes","No","","",,
"xtndelp1",4310    ,"2024-03-08 00:00:00",0,"LED","LED","Yes","No","Yes","Yes","No",240,225,"N/A","Gas Heaters","No",0,"Yes",3,"Yes","No","","",,
"xtndelp1",4318    ,"2024-03-08 00:00:00",0,"Fluorescent","Fluorescent","Yes","No","No","Yes","No",240,225,"N/A","Gas Heaters","No",0,"Yes",5,"Yes","No","","",,
"xtndelp1",4354    ,"2024-03-08 00:00:00",0,"Fluorescent","Fluorescent","Yes","No","No","Yes","No","600/250",400,"N/A","Gas Heaters","No",0,"Yes",7.5,"Yes","No","","",,
"xtxwebbl",7903    ,"2024-03-08 00:00:00",6,"LED","Fluorescent","Yes","No","No","Yes","No","120/240",200,"3 Phase","Gas Heaters","No",0,"Yes",4,"Yes","No","","",,
"xflstuar",6959    ,"2024-03-08 00:00:00",14,"LED","Fluorescent","No","No","No","Yes","No","277/480",3000,"3 Phase","None","No",32,"Yes",32,"Yes","No","","",,
"xohmost ","A       ","2024-10-07 00:00:00",,"","","No","No","No","Yes","No",,,"3 Phase","Gas Heaters","No",,"Yes",,"No","No",,,,
"xohmost ","B       ","2024-10-07 00:00:00",,"","","No","No","No","Yes","No",,,"3 Phase","Gas Heaters","No",,"Yes",,"No","No",,,,
"xohmost ","C       ","2024-10-07 00:00:00",,"","","No","No","No","Yes","No",,,"3 Phase","Gas Heaters","No",,"Yes",,"No","No",,,,
"xohmost ","D       ","2024-10-07 00:00:00",,"","","No","No","No","Yes","No",,,"3 Phase","Gas Heaters","No",,"Yes",,"No","No",,,,
"xohmost ","PARK    ","2024-10-07 00:00:00",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",0,"N/A",0,"N/A","N/A",,,0,0
"xnj6000i",6000    ,"2024-03-22 00:00:00",0,"","","N/A","N/A","N/A","N/A","N/A","",0,"N/A","N/A","N/A",0,"N/A",0,"N/A","N/A","","",,
"xtxball ",9615    ,"2024-10-07 00:00:00",10,"LED","LED","Yes","No","No","Yes","No","480/277",1200,"3 Phase","Gas Heaters","No",,"Yes",10,"Yes","No",,,,
"xgahire1",196     ,"2024-10-03 00:00:00",29,"Fluorescent","Fluorescent","No","No","No","Yes","No","277/480",1200,"3 Phase","Gas Heaters","No",0,"Yes",33,"No","No",,,,
"xgahire2",201     ,"2024-10-03 00:00:00",5.5,"Fluorescent","Fluorescent","No","No","No","Yes","No","277/480",600,"3 Phase","Gas Heaters","No",,"Yes",5.5,"No","No",,,,
"xgahire3",210     ,"2024-10-03 00:00:00",12,"LED","Fluorescent","No","No","No","Yes","No","120/208",400,"3 Phase","Gas Heaters","No",,"Yes",8,"No","No",,,,
"xgahire4",224     ,"2024-10-03 00:00:00",29,"LED","Fluorescent","No","No","No","Yes","No","120/208",400,"3 Phase","Gas Heaters","No",,"Yes",18.5,"No","No",,,,
"xgahire5",246     ,"2024-10-03 00:00:00",10,"LED","Fluorescent","No","No","No","Yes","No","120/208",600,"3 Phase","Gas Heaters","No",,"Yes",11,"No","No",,,,
"xgahire6",252     ,"2024-10-03 00:00:00",37,"LED","Fluorescent","No","No","No","Yes","No","120/208",425,"3 Phase","Gas Heaters","No",,"Yes",14,"No","No",,,,
"xgahire7",2980    ,"2024-10-03 00:00:00",16,"Fluorescent","Fluorescent","No","No","No","Yes","No","277/480",600,"3 Phase","Gas Heaters","No",,"Yes",7,"No","No",,,,
"xgahire8",3000    ,"2024-10-03 00:00:00",16,"Fluorescent","Fluorescent","No","No","No","Yes","No","277/480",400,"3 Phase","Gas Heaters","No",,"Yes",4.5,"No","No",,,,
"mp000059",165     ,"2024-09-30 00:00:00",3.7,"N/A","N/A","Yes","Yes","No","Yes","No","477/480 and 208/120 volt",1200,"3 Phase","Gas Heaters","No",0,"Yes",16.5,"Yes","No",,,42,1
"xnjmway5","ANT-A   ","2024-10-07 00:00:00",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",0,"N/A",0,"N/A","N/A",,,0,0
"xnjmway5","ANT-B   ","2024-10-07 00:00:00",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,"N/A","Other","N/A",0,"N/A",0,"N/A","N/A",,,0,0
"xgashaw1",986     ,"2024-10-03 00:00:00",20,"Fluorescent/LED","Fluorescent","No","No","No","Yes","No","277/480",600,"3 Phase","Gas Heaters","No",,"Yes",8,"No","No",,,,
"xgashaw2",922     ,"2024-10-03 00:00:00",16,"LED","Fluorescent","No","No","No","Yes","No","120/240",800,"3 Phase","Gas Heaters","No",,"Yes",10,"No","No",,,,
"xgashaw3",899     ,"2024-10-03 00:00:00",7,"LED","Fluorescent","No","No","No","Yes","No","120/208",1200,"3 Phase","Gas Heaters","No",,"Yes",12.5,"No","No",,,,
"xgashaw4",300     ,"2024-10-03 00:00:00",1.4,"LED","LED","No","No","No","Yes","No","277/480",600,"3 Phase","Gas Heaters","No",,"Yes",4.5,"No","No",,,,
"xgashaw5",200     ,"2024-10-03 00:00:00",8.45,"LED","LED","No","No","No","Yes","No","277/480",1200,"3 Phase","Gas Heaters","No",,"Yes",7,"No","No",,,,
"xgashaw6",100     ,"2024-10-03 00:00:00",23,"LED","LED","No","No","No","Yes","No","277/480",600,"3 Phase","Gas Heaters","No",,"Yes",10,"No","No",,,,
"xtxglen ",3113    ,"2024-10-07 00:00:00",1.17,"Fluorescent","Fluorescent","Yes","No","No","Yes","No",240,200,"3 Phase","Gas Heaters","No",0,"Yes",9,"Yes","No",,,,
"xgamc200",4200    ,"2024-10-03 00:00:00",9.7,"Fluorescent/LED","Fluorescent","No","No","No","Yes","No","277/480",800,"3 Phase","Packaged Units","No",,"Yes",,"No","No",,,,
"xgamc220",4220    ,"2024-10-07 00:00:00",10,"Fluorescent","Fluorescent","No","No","No","Yes","No","277/480",600,"3 Phase","Gas Heaters","No",0,"Yes",18,"Yes","No",,,,
"xgamc220","MEZZ    ","2024-10-07 00:00:00",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,"N/A","N/A","N/A",0,"N/A",0,"N/A","N/A",,,0,0
"xgamc255",4255    ,"2024-04-19 00:00:00",8,"Fluorescent","Fluorescent","No","No","No","Yes","N/A","277/480",600,"3 Phase","Gas Heaters","No",0,"Yes",6,"No","No","","",0,0
"xgamc255","MEZZ    ","2024-10-03 00:00:00",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,,,
"xgamc260",4260    ,"2024-10-03 00:00:00",7,"Fluorescent","Fluorescent","No","No","No","Yes","No","277/480",400,"3 Phase","Gas Heaters","No",,"No",,"No","No",,,,
"xilmitch",561     ,"2024-10-07 00:00:00",18,"","","No","No","No","Yes","No","277/480",800,"3 Phase","Gas Heaters","No",,"Yes",12,"No","No",,,,
"xtxmorto",100     ,"2024-10-07 00:00:00",14,"Fluorescent","Fluorescent","Yes","No","No","Yes","No","277/480",4000,"3 Phase","Gas Heaters","No",,"Yes",,"Yes","No",,,,
"xtxmorto",106     ,"2024-10-07 00:00:00",4,"Fluorescent","Fluorescent","Yes","No","No","Yes","No","277/480",4000,"3 Phase","Gas Heaters","No",,"Yes",,"Yes","No",,,,
"xtxritti",1       ,"2024-03-22 00:00:00",0,"Fluorescent","Fluorescent","Yes","No","No","Yes","No","",0,"N/A","None","No",0,"No",0,"No","No","","",,
"xtxritti",2       ,"2024-03-22 00:00:00",15.62,"Fluorescent","","Yes","No","No","Yes","No","120/240",125,"N/A","Other","No",0,"Yes",2,"Yes","No","","",,
"xtxritti",3       ,"2024-03-22 00:00:00",16,"Fluorescent","Fluorescent","Yes","No","No","Yes","No","208/120",600,"N/A","Other","No",0,"Yes",4,"Yes","No","","",,
"xtxritti",4       ,"2024-04-17 00:00:00",20.41,"Fluorescent","Fluorescent","Yes","No","No","Yes","N/A","120/240",200,"N/A","Other","No",0,"Yes",4,"Yes","No","","",,
"xtxritti",5       ,"2024-03-22 00:00:00",21.65,"Fluorescent","Fluorescent","Yes","No","No","Yes","No","120/240",150,"N/A","Other","No",0,"Yes",10,"Yes","No","","",,
"xtxritti",6       ,"2024-03-22 00:00:00",7.23,"Fluorescent","Fluorescent","Yes","No","No","Yes","No","208/150",400,"N/A","Other","No",0,"Yes",10,"Yes","No","","",,
"xtxritti",7       ,"2024-04-17 00:00:00",4.87,"Fluorescent","Fluorescent","Yes","No","No","Yes","N/A","",0,"N/A","None","No",0,"Yes",0,"Yes","No","","",,
"xtxritti",8       ,"2024-04-17 00:00:00",4.02,"Fluorescent","Fluorescent","Yes","No","No","Yes","N/A","",0,"3 Phase","Packaged Units","No",0,"Yes",9,"Yes","No","","",0,0
"xohcomme",10021   ,"2024-10-07 00:00:00",4,"LED","LED","No","No","No","Yes","No","277/480",400,"3 Phase","Gas Heaters","No",,"Yes",,"No","No",,,,
"xilmount",1       ,"2024-03-08 00:00:00",10,"","","No","No","No","Yes","No",240,225,"3 Phase","Gas Heaters","No",0,"Yes",22.5,"No","No","","",,
"xtn225bo",101     ,"2024-03-08 00:00:00",0,"High-Intensity Discharge","Fluorescent","Yes","No","No","Yes","No","277/480",225,"3 Phase","Gas Heaters","No",0,"Yes",9,"Yes","No","","",,
"xtn225bo",103     ,"2024-03-08 00:00:00",0,"High-Intensity Discharge","Fluorescent","Yes","No","No","Yes","No","277/480",225,"3 Phase","Gas Heaters","No",0,"Yes",30,"Yes","No","","",,
"xtn225bo",229     ,"2024-03-08 00:00:00",0,"LED","Fluorescent","Yes","No","No","Yes","No","277/480",225,"3 Phase","Gas Heaters","No",0,"Yes",13,"Yes","No","","",,
"xil747  ",747     ,"2024-10-07 00:00:00",3,"LED","Fluorescent","No","No","No","Yes","No","277/480",3000,"3 Phase","Gas Heaters","No",,"Yes",27,"No","No",,,,
"xil1688 ",1688    ,"2024-10-07 00:00:00",8,"Fluorescent","Fluorescent","No","No","No","Yes","No","277/480",4000,"3 Phase","Gas Heaters","No",,"Yes",40,"No","No",,,,
"xil305e ",305     ,"2024-10-07 00:00:00",6,"LED","LED","No","No","Yes","Yes","No","277/480",400,"3 Phase","Gas Heaters","No",0,"Yes",,"No","No",,,,
"xil305e ",307     ,"2024-10-07 00:00:00",,"LED","LED","Yes","No","Yes","Yes","No","277/480",400,"3 Phase","Gas Heaters","No",,"Yes",,"No","No",,,,
"xil1600 ",100     ,"2024-03-08 00:00:00",6,"Fluorescent","Fluorescent","No","No","No","Yes","No","480/277",2200,"3 Phase","Gas Heaters","No",0,"Yes",199,"No","No","","",,
"xil1terr","A       ","2024-03-08 00:00:00",0,"","","Yes","No","No","Yes","No",480,600,"3 Phase","Gas Heaters","No",0,"Yes",0,"No","No","","",,
"xil1terr","B       ","2024-03-08 00:00:00",0,"","","Yes","No","No","Yes","No",600,200,"3 Phase","Gas Heaters","No",0,"Yes",0,"No","No","","",,
"xil1terr","C       ","2024-03-08 00:00:00",0,"","","Yes","No","No","Yes","No",480,600,"3 Phase","Gas Heaters","No",0,"Yes",0,"No","No","","",,
"xil1111 ",100     ,"2024-03-08 00:00:00",10,"Fluorescent","Fluorescent","No","No","No","Yes","No",480,3000,"3 Phase","Gas Heaters","No",0,"Yes",61,"No","No","","",,
"xtn187bo",100     ,"2024-03-08 00:00:00",1,"Fluorescent","Fluorescent","Yes","No","No","Yes","No","277/480",200,"3 Phase","Gas Heaters","No",0,"Yes",3.25,"Yes","No","","",,
"xnj7550 ",7550    ,"2024-03-22 00:00:00",0,"","","N/A","N/A","N/A","N/A","N/A","",0,"N/A","N/A","N/A",0,"N/A",0,"N/A","N/A","","",,
"xga130j ",130     ,"2024-10-03 00:00:00",12.7,"Fluorescent","LED","No","No","No","Yes","No","120/240",800,"3 Phase","Gas Heaters","No",,"Yes",5,"No","No",,,,
"xga9330 ",9330    ,"2024-10-03 00:00:00",26,"High-Intensity Discharge","Fluorescent","No","No","No","Yes","No","120/208",600,"3 Phase","Gas Heaters","No",,"Yes",10,"No","No",,,,
"xil900b ","A       ","2024-03-08 00:00:00",10,"Fluorescent","Fluorescent","No","No","No","Yes","No","277/480",0,"3 Phase","Gas Heaters","No",0,"Yes",30,"No","No","","",,
"xil900b ","B       ","2024-03-08 00:00:00",15,"LED","LED","No","No","No","Yes","No","277/480",200,"3 Phase","Gas Heaters","No",0,"Yes",18,"No","No","","",,
"xga4225 ",101     ,"2024-10-03 00:00:00",8,"LED","LED","No","No","Yes","Yes","No","120/208",400,"3 Phase","Gas Heaters","No",,"Yes",3,"No","No",,,,
"xga4225 ",104     ,"2024-10-03 00:00:00",8,"LED","LED","No","No","Yes","Yes","No","120/208",400,"3 Phase","Gas Heaters","No",,"Yes",3,"No","No",,,,
"xga4225 ",107     ,"2024-10-03 00:00:00",13,"High-Intensity Discharge","Fluorescent","No","No","No","Yes","No","120/240",200,"3 Phase","Gas Heaters","No",,"Yes",1.5,"No","No",,,,
"xga4225 ","108-109 ","2024-10-03 00:00:00",15,"LED","LED","No","No","Yes","Yes","No","120/240",200,"3 Phase","Gas Heaters","No",,"Yes",2,"No","No",,,,
"xga4225 ","110-111 ","2024-10-03 00:00:00",20,"High-Intensity Discharge","Fluorescent","No","No","No","Yes","No","120/240",200,"3 Phase","Gas Heaters","No",,"Yes",1.5,"No","No",,,,
"xga4225 ",112     ,"2024-10-03 00:00:00",90,"High-Intensity Discharge","Fluorescent","No","No","No","Yes","No","120/240",200,"3 Phase","Gas Heaters","No",0,"Yes",3,"No","No",,,,
"xga4225 ","114-116 ","2024-10-03 00:00:00",25,"Fluorescent","Fluorescent","No","No","No","Yes","No",240,400,"3 Phase","Gas Heaters","No",,"Yes",6,"No","No",,,,
"xtx1121 ","A       ","2024-10-07 00:00:00",11.7,"","","No","No","No","Yes","No",,,"3 Phase","Gas Heaters","No",,"Yes",,"No","No",,,,
"xtx1121 ","B       ","2024-10-07 00:00:00",0,"","","No","No","No","Yes","No",,,"3 Phase","Gas Heaters","No",,"Yes",,"No","No",,,,
"xga265c ",265     ,"2024-10-03 00:00:00",,"High-Intensity Discharge","Fluorescent","No","No","No","Yes","No",,,"3 Phase","Gas Heaters","No",,"Yes",30.5,"No","No",,,,
"mp000213",390     ,"2024-09-30 00:00:00",2.5,"Fluorescent/HID","","N/A","N/A","No","Yes","No","477/480 and 208Y/120-volt",1200,"3 Phase","Gas Heaters","Yes",3,"No",0,"N/A","No",,,17,0
"xga1157 ",1157    ,"2024-10-03 00:00:00",2,"LED","LED","No","No","No","Yes","No",,,"3 Phase","Packaged Units","Yes",373,"Yes",6,"Yes","No",,,,
"xga5070 ","5070-W  ","2024-10-03 00:00:00",5.5,"LED","LED","No","No","Yes","Yes","No","120/208",1200,"3 Phase","Gas Heaters","No",,"Yes",8,"No","No",,,,
"xil2101 ",100     ,"2024-03-08 00:00:00",4,"","","No","No","No","Yes","No","120/208",800,"3 Phase","Gas Heaters","No",0,"Yes",0,"No","No","","",,
"xil2101 ",200     ,"2024-03-08 00:00:00",8,"","","No","No","No","Yes","No","120/208",3000,"3 Phase","Gas Heaters","No",0,"Yes",0,"No","No","","",,
"xil2101 ","B-C     ","2024-03-08 00:00:00",9,"","","No","No","No","Yes","No","120/208",1000,"3 Phase","Gas Heaters","No",0,"Yes",0,"No","No","","",,
"xoh8655 ",8655    ,"2024-03-08 00:00:00",11,"High-Intensity Discharge","Fluorescent","No","No","No","Yes","No","277/480",1200,"3 Phase","Gas Heaters","No",0,"Yes",15.5,"No","No","","",,
"xnj14th ","14A     ","2024-03-08 00:00:00",0,"","","N/A","N/A","N/A","N/A","N/A","",0,"N/A","N/A","N/A",0,"N/A",0,"N/A","N/A","","",,
"xnj14th ","14B     ","2024-03-08 00:00:00",0,"","","N/A","N/A","N/A","N/A","N/A","",0,"N/A","N/A","N/A",0,"N/A",0,"N/A","N/A","","",,
"xoh382c ",382     ,"2024-03-08 00:00:00",10,"Fluorescent","Fluorescent","Yes","No","No","Yes","No",480,2500,"3 Phase","Gas Heaters","No",0,"Yes",45,"No","No","","",,
"xnj220r ","A       ","2024-03-22 00:00:00",0,"","","N/A","N/A","N/A","N/A","N/A","",0,"N/A","N/A","N/A",0,"N/A",0,"N/A","N/A","","",,
"xnj10tw ",10      ,"2024-03-22 00:00:00",0,"","","N/A","N/A","N/A","N/A","N/A","",0,"N/A","N/A","N/A",0,"Yes",0,"N/A","No","","",,
"xil250n ",250     ,"2024-03-08 00:00:00",11,"Fluorescent","Fluorescent","No","No","No","Yes","No","277/480",4000,"3 Phase","Gas Heaters","No",0,"Yes",35,"No","No","","",,
"xil529t ",529     ,"2024-10-07 00:00:00",18,"LED","Fluorescent","No","No","No","Yes","No","480/277",4000,"3 Phase","Gas Heaters","No",,"Yes",33,"No","No",,,,
"xil700h ",700     ,"2024-10-07 00:00:00",20.9,"LED","LED","No","No","Yes","Yes","No","277/480",3000,"3 Phase","Gas Heaters","No",0,"Yes",32.5,"No","No",,,,
"xnj17pol","ROOF    ","2024-10-07 00:00:00",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,"N/A","N/A","N/A",0,"N/A",0,"N/A","N/A",,,0,0
"xnj125al",01      ,"2024-10-03 00:00:00",10,"Fluorescent","Fluorescent","No","No","No","Yes","No","277/480",600,"3 Phase","Gas Heaters","No",,"Yes",18,"No","No",,,,
"xga4507m","G-H     ","2024-10-03 00:00:00",8,"Fluorescent/LED","Fluorescent","No","No","No","Yes","No",,,"3 Phase","Gas Heaters","No",,"Yes",,"No","No",,,,
"xga4507m","I       ","2024-10-03 00:00:00",6,"Fluorescent","Fluorescent","No","No","No","Yes","No",,,"3 Phase","Gas Heaters","No",,"Yes",,"No","No",,,,
"xga4507m","WARHSE  ","2024-10-03 00:00:00",10.8,"Fluorescent","Fluorescent","No","No","No","Yes","No",,,"3 Phase","Packaged Units","Yes",,"Yes",,"No","No",,,,
"xnj740co",740     ,"2024-03-08 00:00:00",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","",0,"N/A","N/A","N/A",0,"N/A",0,"N/A","No","","",,
"xtx4201n",100     ,"2024-10-07 00:00:00",17.8,"Fluorescent","Fluorescent","Yes","No","No","Yes","No","480/277",3000,"3 Phase","Packaged Units","Yes",,"Yes",,"Yes","No",,,,
"xil2500w",2500    ,"2024-10-07 00:00:00",7,"Fluorescent","Fluorescent","No","No","No","Yes","No","120/240",100,"3 Phase","Gas Heaters","No",0,"Yes",8,"No","No",,,,
"xga4680n",4680    ,"2024-10-03 00:00:00",77,"Fluorescent","Fluorescent","No","No","No","Yes","No","277/480",3000,"3 Phase","Packaged Units","Yes",,"Yes",136,"No","No",,,,
"xga5121b",5121    ,"2024-10-03 00:00:00",17.8,"High-Intensity Discharge","LED","No","No","No","Yes","No",,,"3 Phase","Gas Heaters","No",0,"Yes",9,"No","No",,,,
"xga2100b",2100    ,"2024-10-03 00:00:00",34.5,"Fluorescent","Fluorescent","No","No","No","Yes","No","277/480",4600,"3 Phase","Packaged Units","Yes",,"Yes",,"No","No",,,,
"xtx3662m",3662    ,"2024-10-07 00:00:00",9.16,"Fluorescent","Fluorescent","Yes","No","No","Yes","No",240,400,"3 Phase","Gas Heaters","No",,"Yes",3,"Yes","No",,,,
