hmy_property,propert code,unit/space,acquisition sf,renewal probability,downtime(months),abatement-new(months),abatement-renew(months),e1 start date,e1 term (months),e1 annual escalations (%),e1 base rent-new ($psf),e1 base rent-renew ($psf),e1 lc-new %,e1 lc-renew %,e1 ti-new ($psf),e1 ti-renew ($psf),e1 tenanat options ($ psf),e2 start date,e2 term (months),e2 annual escalations (%),e2 base rent-new ($psf),e2 base rent-renew ($psf),e2 lc-new %,e2 lc-renew %,e2 ti-new ($psf),e2 ti-renew ($psf),e2 tenanat options ($ psf),acq. analysis start date,acq. marketbase rent - new,acq. marketbase rent - renew,effective rent growth yr 1(%),effective rent growth yr 2(%),effective rent growth yr 3(%),effective rent growth yr 4(%),effective rent growth yr 5(%),effective rent growth yr 6(%)
5727,3md00005,C,2674,60,9,0,0,3/1/2026,48,4,12.01,12.01,6,4,0,0,0,7/1/2030,48,4,13.83,13.83,6,4,0,0,0,10/13/2024,11,11,1.34,5.69,4.68,3.93,2.81,2.81
5729,3nj00017,16,108103,60,12,3,0,10/1/2033,60,3.5,23.82,23.82,7.5,6.25,4.57,1.52,0,11/1/2039,60,3.5,31.14,31.14,7.5,6.25,6.04,6.04,0,10/10/2023,11.85,11.85,7.48,9.45,7.47,5.75,4.5,4.5
5729,3nj00017,C,0,0,12,3,0,4/1/2026,60,3.5,16.97,16.97,7.5,6.25,0,0,16.97,null,null,null,null,null,null,null,null,null,null,10/10/2023,13.97,13.97,8.95,7.96,6.18,4.81,4.5,4.5
5731,3nj00018,4,35800,60,6,2,1,1/1/2029,62,4,21.4,21.4,7.5,6.25,6.56,3.95,0,5/1/2034,62,4,27.06,27.06,7.5,6.25,8.09,4.84,0,10/10/2023,15.5,15.5,7.48,9.45,7.47,5.75,4.5,4.5
5731,3nj00018,B,18858,60,6,2,1,9/1/2032,62,4,23.52,23.52,7.5,6.25,7.61,4.57,0,1/1/2038,62,4,29.75,29.75,7.5,6.25,9.35,5.6,0,10/10/2023,14.5,14.5,7.48,9.45,7.47,5.75,4.5,4.5
5731,3nj00018,C,20942,60,6,2,1,9/1/2032,62,4,23.52,23.52,7.5,6.25,7.61,4.57,23.52,1/1/2038,62,4,29.75,29.75,7.5,6.25,9.35,5.6,0,10/10/2023,15.5,15.5,7.48,9.45,7.47,5.75,4.5,4.5
5731,3nj00018,CABLE,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
5731,3nj00018,D,23256,60,6,2,1,4/1/2030,62,4,21.15,21.15,7.5,6.25,6.93,4.15,0,8/1/2035,62,4,26.75,26.75,7.5,6.25,8.5,5.11,0,10/10/2023,14.5,14.5,7.48,9.45,7.47,5.75,4.5,4.5
5731,3nj00018,E,23040,60,18,2,1,12/1/2027,62,4,10.94,10.94,7.5,6.25,15.75,4.41,0,4/1/2033,62,4,24.14,24.14,7.5,6.25,19.4,5.44,0,10/10/2023,10.94,10.94,7.48,9.45,7.47,5.75,4.5,4.5
5731,3nj00018,F,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
5733,3nj00019,70,50400,75,12,1,0,7/1/2031,61,2.5,12.66,12.66,7.5,6.25,26.35,2.56,0,10/1/2036,61,4,23.3,23.3,7.5,6.25,9.26,5.54,0,10/1/2023,12,12,7.48,9.45,7.47,5.75,4.5,4.5
5733,3nj00019,70-A02,27539,60,6,1,0,12/1/2029,60,4,19.05,19.05,7.5,6.25,13.54,4.94,0,null,0,0,0,0,0,0,0,0,0,10/10/2023,13.23,13.23,8.95,7.96,6.18,4.81,4.5,4.5
5733,3nj00019,70E,28800,75,12,1,0,7/1/2031,61,2.5,12.66,12.66,7.5,6.25,26.35,2.56,0,10/1/2036,61,4,23.3,23.3,7.5,6.25,8.92,5.33,0,10/10/2023,12,12,7.48,9.45,7.47,5.75,4.5,4.5
5733,3nj00019,82B,20616,60,6,1,0,10/10/2023,60,4,11.98,11.98,7.5,6.25,5.26,3.16,11.98,12/1/2028,60,4,16.39,16.39,7.5,6.25,6.51,3.9,16.39,10/10/2023,11.98,11.98,8.95,7.96,6.18,4.81,4.5,4.5
5733,3nj00019,90,42645,60,6,1,0,10/10/2023,60,4,11.98,11.98,7.5,6.25,5.26,3.16,11.98,12/1/2028,60,4,16.39,16.39,7.5,6.25,6.51,3.9,16.39,10/10/2023,11.98,11.98,8.95,7.96,6.18,4.81,4.5,4.5
5788,3oh00004,100,51517,60,12,3,1,4/1/2034,60,3,6.63,6.63,6,3,4.3,2.88,0,9/1/2039,60,3,7.93,7.93,6,3,5.05,3.37,0,12/12/2023,4.75,4.75,3.18,3.07,3.34,2.56,3.36,3.36
5788,3oh00004,200,79483,60,12,3,1,4/1/2034,60,3,6.63,6.63,6,3,4.3,2.88,0,9/1/2039,60,3,7.93,7.93,6,3,5.05,3.36,0,12/12/2023,4.75,4.75,3.18,3.07,3.34,2.56,3.36,3.36
5788,3oh00004,300,75000,60,9,1,1,12/1/2029,60,3,6.34,6.34,6,3,1.26,0.95,0,4/1/2035,60,3,7.56,7.56,6,3,1.49,1.1,0,12/12/2023,5.25,5.25,3.18,3.07,3.34,2.56,3.36,3.36
5788,3oh00004,400,29900,60,12,3,1,2/1/2033,60,3,7.72,7.72,6,3,11.1,2.78,0,4/1/2038,60,3,9.15,9.15,6,3,12.92,3.33,0,12/12/2023,5.75,5.75,3.18,3.07,3.34,2.56,3.36,3.36
5819,3nc00006,1,44887,60,9,2,1,3/1/2028,62,3.5,7.49,7.49,6,4,11.59,1.75,0,9/1/2033,62,3.5,9.54,9.54,6,4,13.64,2.06,0,12/12/2023,7.53,5.27,5.12,5.23,4.25,4.71,4.5,4.5
5819,3nc00006,2,111406,60,12,3,1,4/1/2028,63,3.5,6.66,6.66,6,4,5.59,1.76,null,12/1/2033,63,3.5,8.55,8.55,6,4,6.63,2.08,null,12/12/2023,5.77,5.27,5.12,5.23,4.25,4.71,4.5,4.5
5819,3nc00006,3,52000,60,9,2,1,3/1/2028,62,3.5,7.49,7.49,6,4,9.25,1.76,null,9/1/2033,62,3.5,9.54,9.54,6,4,10.9,2.07,null,12/12/2023,7.53,5.27,5.12,5.23,4.25,4.71,4.5,4.5
5819,3nc00006,4,16000,60,12,3,1,4/1/2028,63,3.5,6.66,6.66,6,4,561,1.76,null,12/1/2033,63,3.5,8.55,8.55,6,4,6.63,2.08,null,12/12/2023,5.77,5.27,5.12,5.23,4.25,4.71,4.5,4.5
6077,3nc00007,A,66649,60,9,2,1,7/1/2038,62,4,15.02,15.02,6,4,4.01,1.6,0,1/1/2044,62,4,19.14,19.14,6,4,4.6,1.89,0,12/18/2023,7.86,7.86,5.12,5.23,4.25,4.71,4.5,4.5
6077,3nc00007,E,28858,60,6,2,1,12/1/2028,62,4,13.35,13.35,6,4,3.08,1.23,0,null,62,4,0,0,6,4,0,0,0,9/1/2023,10.65,10.65,5.12,5.23,4.25,4.71,4.5,4.5
6078,3nc00008,100,66380,60,9,2,1,9/1/2024,62,4,9.42,9.42,6,4,2.63,1.31,0,8/1/2030,62,4,11.25,11.25,6,4,3.18,1.58,0,9/1/2023,9.07,9.07,5,4.33,3.33,3,3,3
6091,3fl00008,100,58585,75,9,2,0,11/1/2027,60,4,15.52,15.52,7,4,13.84,0,0,1/1/2033,60,4,19,19,7,4,16.12,0,0,1/1/2024,13.5,12.8,5.5,5,4.5,4,4,4
6092,3fl00009,A,27000,75,6,2,0,11/1/2027,60,4,16.45,16.45,7,4,2.31,0,0,1/1/2033,60,4,20.14,20.14,7,4,2.68,0,0,1/1/2024,13.75,13.75,5.5,5,4.5,4,4,4
6092,3fl00009,B,31780,75,6,2,0,8/1/2026,60,4,15.34,15.34,7,4,11.12,0,0,10/1/2031,60,4,18.83,18.83,7,4,12.93,0,0,1/1/2024,13.5,13.5,5.5,5,4.5,4,4,4
6093,3fl00010,100,0,0,9,2,0,4/1/2026,60,4,15.12,15.12,7,4,11.18,0,0,6/1/2031,60,4,18.58,18.58,7,4,2.57,1.28,0,1/1/2024,13.5,13.5,5.5,5,4.5,4,4,4
6094,3fl00011,100,121440,75,12,3,0,4/1/2031,60,4,10.11,10.11,6,4,1.27,0,0,7/1/2036,60,4,12.04,12.04,6,4,1.48,0,0,1/1/2024,7.85,7.85,4.43,3.71,3.25,3.38,3.38,3.38
6142,3md00006,100,62376,60,12,2,1,3/1/2024,60,4,10.5,10.5,6,4,5.04,1.51,0,5/1/2034,60,4,14.63,14.63,6,4,7.2,2.15,0,3/1/2024,10.5,10.5,4.16,4.01,3.92,3.05,3.05,3.05
6156,3tx00014,100,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6156,3tx00014,200,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6156,3tx00014,300,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6161,iga001,4600,220380,100,12,3,1,1/1/2037,120,4,8.75,8.75,8.3,6,1.46,1.46,0,1/1/2047,120,3,12.58,12.58,8.3,6,1.97,1.97,0,5/1/2024,5.34,5.34,5.46,4.17,3.67,3.7,3.7,3.7
6163,3tx00015,122,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,122_124,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,122A,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,124,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,124A,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,128,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,136,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,136W,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,100A,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,100B,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,102,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,102A,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,108,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,108A,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,114,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,116,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,116A,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,120,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,120A,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6163,3tx00015,100,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6201,iny001,100,40317,60,9,1,1,5/1/2024,60,3.38,14.5,14.5,7,3,1.01,1.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6203,inc001,1640,167290,60,12,3,1,5/1/2035,63,3,7.26,7.26,6,4,8,1,null,null,null,null,null,null,null,null,null,null,null,5/1/2024,4.98,4.98,3.19,3.06,4.51,4,4,4
6203,inc001,1620,167290,60,12,3,1,5/1/2035,63,3,7.26,7.26,6,4,8,1,null,null,null,null,null,null,null,null,null,null,null,5/1/2024,4.98,4.98,3.19,3.06,4.51,4,4,4
6214,3nj00020,B,35195,60,15,2,1,6/26/2024,62,0,13.57,13.57,7.5,6.25,5.1,1.46,0,null,0,0,0,0,0,0,0,0,0,6/26/2024,13.57,13.57,3,3,3,3,3,3
6214,3nj00020,A,32400,75,15,2,1,6/20/2024,62,3.5,13.57,13.57,7.5,6.25,11,2,null,6/20/2024,62,3.5,13.57,13.57,7.5,7.5,1.02,1.02,null,6/20/2024,13.57,13.57,3,3,3,3,3,3
6216,iga002,4616,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6218,iga003,4680,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6220,iga004,4640,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0
6224,3nj00021,100,100000,60,6,4,0,9/6/2029,60,3.5,16.75,16.75,7.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6270,3ga00006,100,23200,60,6,2,1,7/1/2026,60,4,12.94,12.94,8.3,6,2.21,1.1,12.94,1/1/2032,60,4,16.22,16.22,8.3,6,2.65,1.65,16.22,6/28/2024,11.84,11.84,5.03,4.06,3.75,3.85,null,null
6270,3ga00006,160,32000,60,6,2,1,1/1/2030,60,4,14.05,14.05,8.3,6,2.42,1.21,null,1/1/2032,60,4,17.63,17.63,8.3,6,2.89,1.45,null,6/28/2024,11.49,11.49,5.03,4.06,3.75,3.85,null,null
6270,3ga00006,120,9600,60,6,2,1,7/1/2026,60,4,13.65,13.65,8.3,6,2.21,1.1,13.65,1/1/2032,60,4,17.11,17.11,8.3,6,2.65,1.65,17.11,6/28/2024,12.49,12.49,5.03,4.06,3.75,3.85,null,null
6272,3ga00007,100,19200,60,6,2,1,1/1/2030,60,4,14.48,14.48,8.3,6,2.42,1.21,null,7/1/2035,60,4,18.16,18.16,8.3,6,2.89,1.45,0,6/28/2024,11.84,11.84,5.03,4.06,3.75,3.85,null,null
6272,3ga00007,110,12800,60,6,2,1,5/1/2028,60,4,13.88,13.88,8.3,6,2.28,1.14,null,10/31/2033,60,4,17.41,17.41,8.3,6,2.73,1.36,null,6/28/2024,12.24,12.24,5.03,4.06,3.75,3.85,null,null
6272,3ga00007,120,16000,60,6,2,1,9/1/2028,60,4,14.12,14.12,8.3,6,2.35,1.18,14.12,3/1/2034,60,4,17.05,17.05,8.3,6,2.73,1.36,null,6/28/2024,11.99,11.99,5.03,4.06,3.75,3.85,null,null
6272,3ga00007,106,12894,60,6,2,1,12/1/2025,60,4,12.86,12.86,8.3,6,5.12,1.06,12.86,5/31/2031,60,4,15.54,15.54,8.3,6,2.5,1.23,15.54,6/28/2024,12.24,12.24,5.03,4.06,3.75,3.85,null,null
6272,3ga00007,114,9600,60,6,2,1,11/1/2027,60,4,14.16,14.16,8.3,6,2.28,1.14,14.16,5/1/2033,60,4,17.11,17.11,8.3,6,2.65,1.32,null,6/28/2024,12.49,12.49,5.03,4.06,3.74,3.85,null,null
6282,3ny00002,CDEFG,101589,60,12,3,3,7/1/2024,60,3.77,14.49,14.49,7,3,1.02,1.02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6282,3ny00002,AB,58347,60,6,1,1,7/1/2024,61,3.77,16.59,16.49,7,3,1.02,0.51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6282,3ny00002,H,26502,60,6,1,1,7/1/2024,60,3.77,15.49,15.49,7,3,1.02,1.02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6282,3ny00002,J,0,0,0,0,0,7/1/2024,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6561,3oh00006,100,55000,40,null,null,null,6/1/2023,null,0,3.03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9/17/2024,7.25,null,null,null,null,null,null,null
6584,iga005,1,52437,80,6,1,1,9/1/2034,60,4,16.97,16.97,8.3,4,1.41,1.41,null,3/1/2040,60,4,21.29,21.29,8.3,4,1.69,1.69,null,9/1/2024,11.49,11.49,4.56,4.31,3.97,3.85,3.85,3.85
6607,3il00008,1062,8125,60,null,null,null,8/1/2022,null,3,9.28,null,null,null,4,4,null,null,null,null,null,null,null,null,null,null,null,9/6/2024,11,null,0,null,null,null,null,null
6607,3il00008,1072,8670,60,null,null,null,9/1/2024,null,3,9,null,null,null,4,4,null,null,null,null,null,null,null,null,null,null,null,9/6/2024,11,null,null,null,null,null,null,null
6607,3il00008,1070,6875,60,null,null,null,10/1/2023,null,4,8.75,null,null,null,4,4,null,null,null,null,null,null,null,null,null,null,null,9/6/2024,11,null,null,null,null,null,null,null
6607,3il00008,1060,9450,60,null,null,null,6/1/2024,null,4,9,null,null,null,4,4,null,null,null,null,null,null,null,null,null,null,null,6/1/2024,11,null,0,0,0,0,0,0
6607,3il00008,1064,5000,60,null,null,null,6/21/2024,null,5,13.61,null,null,null,4,4,null,null,null,null,null,null,null,null,null,null,null,9/6/2024,11,null,null,null,null,null,null,null
6607,3il00008,1066-68,11875,60,null,null,null,1/1/2023,null,2.75,8.41,null,null,null,4,4,null,null,null,null,null,null,null,null,null,null,null,9/6/2024,11,null,null,null,null,null,null,null
6612,inj001,100,34973,60,6,0,0,8/1/2032,60,3.5,17.25,17.25,6,6,2,1,0,8/1/2032,60,3.5,17.25,17.25,6,4,2,1,0,null,16.49,16.49,3.5,3.5,3.5,3.5,3.5,3.5
6614,3ga00009,1,163524,80,12,3,0.5,4/1/2029,60,4,11.61,11.61,8.3,6,1.22,1.22,null,4/1/2035,60,4,14.09,14.09,8.3,6,1.46,1.46,null,10/8/2024,9.49,9.49,4.56,4.31,3.97,3.85,3.85,3.45
6615,3ga00008,1,90597,33,9,3,0.5,2/1/2027,63,4,8.79,8.79,8.3,6,1.15,1.15,null,2/1/2033,63,4,10.79,10.79,8.3,6,1.37,1.37,null,10/8/2024,7.75,7.75,4.56,4.31,3.97,3.85,3.85,3.45
6625,3ga00010,1,35911,60,6,2,0,8/1/2025,62,4,13.22,13.22,8.3,6,1.03,1.03,null,2/1/2031,62,4,16.65,16.65,8.3,6,1.24,1.24,null,10/1/2024,12.64,12.64,4.55,4.29,3.94,3.85,3.85,3.85
6627,3ny00003,100,72687,60,9,1,1,9/1/2024,60,3.65,15.99,15.99,7,3,1.03,1.03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6653,iny002,100,30533,60,9,1,1,9/1/2024,61,3.65,15.99,15.99,7,3,1.03,1.03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6655,3md00007,100,49295,70,12,3,2,9/1/2024,60,4,10.99,10.99,6,4,7.49,2.05,null,null,null,null,null,null,null,null,null,null,null,9/1/2024,10.99,10.99,4.51,4.27,3.5,3.1,3,3
6662,3ga00011,100,75073,60,9,2,1,1/1/2026,62,4,11.07,11.07,8.3,6,1.04,1.04,null,12/1/2031,62,4,13.43,13.43,8.3,6,1.22,1.22,null,10/16/2024,10.59,10.59,4.53,4.27,3.91,3.85,3.85,3.85
6666,3tx00017,100,15030,75,6,1,0,6/1/2026,60,3,8.75,7.27,6.75,4,1,0.5,0,null,0,0,0,0,0,0,0,0,0,10/1/2024,0,0,0,0,0,0,0,0
6667,3tx00018,100,43312,75,9,2,0,6/1/2026,60,3,7.75,7.75,6.75,4,2.5,1,0,null,0,0,0,0,0,0,0,0,0,10/1/2024,0,0,0,0,0,0,0,0
6668,3tx00019,100,10800,75,6,1,0,6/1/2026,60,3,9.15,6.85,6.75,4,1,0.5,0,null,0,0,0,0,0,0,0,0,0,10/1/2024,0,0,0,0,0,0,0,0
6670,3nj00024,100,8600,75,9,1,1,9/1/2025,24,3,9.53,9.53,0,0,0,0,9.53,11/1/2027,61,3.75,0,0,7.5,6.25,1,1,0,10/20/2024,16.25,15.5,4.65,6.3,6.69,4.25,4.25,3.5
6670,3nj00024,200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6670,3nj00024,300,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7025,3nj00026,200,33524,70,6,1,0,11/1/2024,60,3.75,15.73,15.73,7.5,6.25,7.23,2.07,null,null,null,null,null,null,null,null,null,null,null,11/1/2024,15.73,15.73,2.9,4.56,4.77,4.29,4.01,4.01
7025,3nj00026,100,10618,60,6,1,0,11/1/2024,60,3.75,15.73,15.73,7.5,6.25,7.23,2.07,null,null,null,null,null,null,null,null,null,null,null,11/1/2024,15.73,15.73,2.9,4.56,4.77,4.29,4.01,4.01
7030,inj002,100,27069,60,6,1,1,12/13/2024,61,3.5,15,15,7.5,6.25,6.27,3.14,null,null,null,null,null,null,null,null,null,null,null,12/13/2024,15,15,5.78,5.78,3,2.75,null,null
7040,3pa00003,100,30165,75,9,1,0,12/1/2024,60,3.5,12,12,6,4,9.95,9.95,null,null,60,3.5,12,12,6,4,3,3,null,null,null,null,null,null,null,null,null,null
7364,3nj00027,D,5020,60,9,1,1,1/1/2026,48,3.25,12.69,11.38,6,4,10,10,null,null,null,null,null,null,null,null,null,null,null,1/1/2025,12.27,11,3.45,2.58,4.51,3.45,3.45,3.45
7364,3nj00027,A,10010,60,9,1,1,6/1/2026,48,3.25,12.69,11.38,6,4,10,10,null,null,null,null,null,null,null,null,null,null,null,1/1/2025,12.27,11,3.45,2.58,4.51,3.45,3.45,3.45
7364,3nj00027,B,5016,60,9,1,1,7/1/2027,48,3.25,10.61,10.61,6,4,2.08,2.08,null,null,null,null,null,null,null,null,null,null,null,1/1/2025,10,10,3.45,2.58,4.51,3.45,3.45,3.45
7364,3nj00027,C,10021,60,9,1,1,8/1/2027,48,3.25,8.32,8.32,6,4,2.08,2.08,null,null,null,null,null,null,null,null,null,null,null,1/1/2025,10,10,3.45,2.58,4.51,3.45,3.45,3.45
7706,3nj00028,1-4,20792,60,9,1,0,1/1/2025,61,3.5,15.75,15.75,7.5,6.25,22.05,0.96,null,7/1/2032,61,3.5,15.75,15.75,7.5,6.25,1,0,null,1/1/2025,15.75,15.75,1.61,3.92,4,2.75,2.75,2.75
7706,3nj00028,7,4993,60,6,1,0,1/1/2025,61,3.5,15.75,15.75,7,6.25,5,2,null,1/1/2035,61,3.5,15.75,15.75,7,6.25,1,0,null,1/1/2025,15.75,15.75,1.61,3.92,4,2.75,2.75,2.75
7706,3nj00028,8-9,9908,60,6,1,0,1/1/2025,61,3.5,15.75,15.75,7,6.25,5,2,null,1/1/2033,61,3.5,15.75,15.75,7,6.25,1,0,null,1/1/2025,15.75,15.75,1.61,3.92,4,2.75,2.75,2.75
7706,3nj00028,5-6,9692,60,6,1,0,1/1/2025,60,3.5,15.75,15.75,7.5,6.25,6,0,null,null,null,null,null,null,null,null,null,null,null,1/1/2025,15.75,15.75,5,4,4,4,3,3
7715,3ca00001,635,9042,60,6,1,1,3/1/2028,60,3.5,21,21,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,3/1/2025,21,21,2,4.31,4.52,4.42,4.09,4.09
7715,3ca00001,655,9118,60,6,2,1,9/1/2027,60,3.5,21,21,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,3/1/2025,21,21,2,4.31,4.52,4.42,4.09,4.09
7715,3ca00001,605,5724,0,6,2,1,3/1/2026,60,3.5,18,18,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,3/1/2025,21,21,2,4.31,4.42,4.09,4.09,4.09
7715,3ca00001,615,12607,0,6,2,1,3/1/2026,60,3.5,18,18,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,3/1/2025,18,18,2,4.31,4.52,4.42,4.09,4.09
7722,iga006,100,152387,60,15,3,3,4/1/2037,62,3,9.99,9.99,8.3,6,1.42,1.42,null,null,null,null,null,null,null,null,null,null,null,3/1/2025,6.27,6.27,4.53,4.99,4.82,4.16,4.16,4.16
7737,3pa00004,,101236,60,12,3,2,3/1/2025,48,3.5,12,12,6,4,2.01,2.01,null,null,null,null,null,null,null,null,null,null,null,3/1/2025,12,12,3.59,4.42,4.46,0,null,null
7756,3ca00002,E,7766,60,6,2,1,2/1/2026,60,4,16.2,16.2,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,16.2,21.64,0,2.96,4.19,4.42,4.09,4.09
7756,3ca00002,A-C,18210,80,6,2,1,5/1/2028,60,4,16.2,19.99,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,16.2,19.99,0,2.96,4.19,4.42,4.09,4.09
7756,3ca00002,D,6171,60,6,2,1,1/1/2027,60,4,16.2,19.72,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,16.2,19.72,0,2.96,4.19,4.42,4.09,4.09
7758,3ny00004,1,40489,60,12,2,1,4/1/2025,62,3.5,16.5,16.5,0,0,1,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7760,3ca00003,E,6634,60,60,2,1,4/1/2027,60,4,16,19.15,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,16,19.15,0,2.96,4.19,4.42,4.09,4.09
7760,3ca00003,F,6080,60,60,2,1,1/1/2028,60,4,16,16,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,16,16,0,2.96,4.19,4.42,4.09,4.09
7760,3ca00003,A,6725,60,6,2,1,6/1/2026,60,4,16,22.57,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,16,22.57,0,2.96,4.19,4.42,4.09,4.09
7760,3ca00003,C,6184,60,6,2,1,4/1/2025,39,4,16.2,16.2,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,16.2,16.2,0,2.96,4.19,4.42,4.09,4.09
7760,3ca00003,B,6184,0,6,2,1,11/1/2025,60,4,16,16,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,16,16,0,2.96,4.19,4.42,4.09,4.09
7760,3ca00003,D,6634,60,6,2,1,5/1/2026,60,4,16,21.85,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,16,21.85,0,2.96,4.19,4.42,4.09,4.09
