record hmy,amendment hmy,tenant hmy,tenant code,property hmy,property code,unit hmy,unit name,dtleasefrom,dtleaseto,hoption,hproposal,binactive,dtinactive,hamendmentinactive,dtmovein,dtmoveout,snotes,dsqft,hmasterunit,bactive,hcondocontract,ipersontype,hcommmoveoutreason,hforeigndb,sextreference,hcopyfrom,ispastprimaryowner,hcommmlaoverride,trowversion,dtclose,dtaxestimate
48417,48917,39181,t0001114,5731,3nj00018,33698,B,45209,48395,,,,,,40299,,,18858,0,0,,,,,,,,0,AAAAAADDUJw=,,
48418,48917,39181,t0001114,5731,3nj00018,33702,C,45209,48395,,,,,,40299,,,20942,0,0,,,,,,,,0,AAAAAADDUJ0=,,
48476,48971,39230,t0001115,5731,3nj00018,33733,D,45209,47514,,,,,,44531,,,23256,0,0,,,,,,,,0,AAAAAADDTd8=,,
69552,70122,39273,t0001116,5726,3nc00005,32754,100,45413,49064,,,,,,45413,,,22961,0,0,,,,,,,,0,AAAAAADkykU=,,
48851,49292,39421,t0001117,5731,3nj00018,33917,E,45209,46507,,,,,,42842,,,23040,0,0,,,,,,,,0,AAAAAACvHjw=,,
48852,49349,39453,t0001118,5731,3nj00018,33918,CABLE,45209,46081,,,,,,39216,,,0,0,0,,,,,,,,0,AAAAAADMy28=,,
48854,49351,39455,t0001119,5731,3nj00018,33920,F,45209,46904,,,,,,41551,,,0,0,0,,,,,,,,0,AAAAAAC7sN4=,,
48881,49376,39472,t0001120,5715,3nj00014,33932,G,45209,45291,,,,,59588,38280,45291,,10000,0,0,,,,,,,,0,AAAAAAGl/sQ=,,
48882,49377,39473,t0001121,5715,3nj00014,33933,A,45209,45322,,,,,60440,41579,45322,,5000,0,0,,,,,,,,0,AAAAAADPWIQ=,,
60194,60440,39473,t0001121,5715,3nj00014,33933,A,45323,47177,,,,,,45323,,,5219,0,0,,,,,,,,0,AAAAAADPWKs=,,
48903,49402,39488,t0001122,5715,3nj00014,33944,C,45209,47361,,,,,,43617,,,5000,0,0,,,,,,,,0,AAAAAADDT+M=,,
48942,49449,39514,t0001124,5714,3nj00013,33961,BC,45209,47268,,,,,,44216,,,17500,0,0,,,,,,,,0,AAAAAADDT30=,,
48943,49450,39515,t0001125,5715,3nj00014,33962,M,45209,45230,,,,,50897,41456,45230,,7500,0,0,,,,,,,,0,AAAAAAC3k+k=,,
50393,50897,39515,t0001125,5715,3nj00014,33962,M,45231,45230,,,,,54588,45231,45230,,7500,0,0,,,,,,,,0,AAAAAAC3mQU=,,
54155,54588,39515,t0001125,5715,3nj00014,34546,K,45231,47087,,,,,,45231,,,15000,0,0,,,,,,,,0,AAAAAAC3mS0=,,
54156,54588,39515,t0001125,5715,3nj00014,33962,M,45231,47087,,,,,,45231,,,7500,0,0,,,,,,,,0,AAAAAAC3mS4=,,
49886,50404,40094,t0001126,5714,3nj00013,34484,D,45209,48334,,,,,,44396,,,12995,0,0,,,,,,,,0,AAAAAACvHfQ=,,
49887,50405,40095,t0001127,5714,3nj00013,34485,A,45209,46904,,,,,,37636,,,6910,0,0,,,,,,,,0,AAAAAADIYvs=,,
49904,50418,40101,t0001128,5712,3nj00012,34494,B,45209,45657,,,,,70193,44561,45657,,9500,0,0,,,,,,,,0,AAAAAAEwAYc=,,
49958,50471,40126,t0001129,5715,3nj00014,33931,H,45209,45930,,,,,,43983,,,7200,0,0,,,,,,,,0,AAAAAACu17U=,,
49995,50504,40140,t0001130,5712,3nj00012,34520,C,45209,46142,,,,,,44228,,,4500,0,0,,,,,,,,0,AAAAAACvOjc=,,
50027,50534,40161,t0001131,5715,3nj00014,34541,B,45209,45412,,,,,68596,37987,45412,,5000,0,0,,,,,,,,0,AAAAAADsph0=,,
69692,68596,40161,t0001131,5715,3nj00014,34541,B,45413,47269,,,,,,45413,,,5444,0,0,,,,,,,,0,AAAAAADspkQ=,,
52990,53460,40162,t0001132,5716,3nj00015,34547,E,45261,47817,,,,,,45261,,,5000,0,0,,,,,,,,0,AAAAAADDVN0=,,
52991,53460,40162,t0001132,5716,3nj00015,34548,F,45261,47817,,,,,,45261,,,7550,0,0,,,,,,,,0,AAAAAADDVN4=,,
52992,53460,40162,t0001132,5716,3nj00015,34549,D,45261,47817,,,,,,45261,,,12000,0,0,,,,,,,,0,AAAAAADDVN8=,,
50028,50535,40162,t0001132,5716,3nj00015,34549,D,45209,45260,,,,,53460,33070,45260,,12000,0,0,,,,,,,,0,AAAAAADDVKg=,,
50029,50535,40162,t0001132,5716,3nj00015,34547,E,45209,45260,,,,,53460,33070,45260,,5000,0,0,,,,,,,,0,AAAAAADDVKk=,,
50030,50535,40162,t0001132,5716,3nj00015,34548,F,45209,45260,,,,,53460,33070,45260,,7550,0,0,,,,,,,,0,AAAAAADDVKo=,,
50174,50677,40171,t0001135,5710,3nj00010,34556,A,45209,47634,,,,,,44915,,,17161,0,0,,,,,,,,0,AAAAAADDTmE=,,
50175,50677,40171,t0001135,5710,3nj00010,34618,B,45209,47634,,,,,,44915,,,15734,0,0,,,,,,,,0,AAAAAADDTmI=,,
50192,50688,40253,t0001136,5715,3nj00014,34622,J,45209,47149,,,,,,45203,,,15000,0,0,,,,,,,,0,AAAAAADDU3Q=,,
50193,50689,40254,t0001137,5710,3nj00010,34623,C,45209,46356,,,,,,44470,,,14684,0,0,,,,,,,,0,AAAAAACvZ5c=,,
50194,50690,40255,t0001138,5715,3nj00014,34624,DEFN,45209,47087,,,,,,37681,,,30000,0,0,,,,,,,,0,AAAAAACxU34=,,
50195,50691,40256,t0001139,5716,3nj00015,34625,ABC,45209,47087,,,,,,37681,,,19740,0,0,,,,,,,,0,AAAAAACxU84=,,
50196,50692,40257,t0001140,5712,3nj00012,34627,3-DEF,45209,45504,,,,,68592,43586,45504,,21000,0,0,,,,,,,,0,AAAAAADm8gM=,,
68075,68592,40257,t0001140,5712,3nj00012,34627,3-DEF,45505,48091,,,,,,45505,,,21000,0,0,,,,,,,,0,AAAAAADm8jA=,,
50403,50908,40381,t0001141,5717,3nj00016,34735,59,45209,46387,,,,,,34317,,,60000,0,0,,,,,,,,0,AAAAAAE4JAc=,,
50404,50909,40383,t0001142,5711,3nj00011,34542,2,45209,46387,,,,,,34317,,,39170,0,0,,,,,,,,0,AAAAAAE4I8U=,,
52465,52960,41636,t0001144,5712,3nj00012,35671,A,45209,47026,,,,,,45200,,,6500,0,0,,,,,,,,0,AAAAAAC1QDY=,,
53327,53417,41967,t0001145,5788,3oh00004,36134,100,45230,45290,,,,,54510,45230,45290,,51517,0,0,,,,,,,,0,AAAAAADQsIg=,,
53328,53417,41967,t0001145,5788,3oh00004,36135,200,45230,45290,,,,,54510,45230,45290,,79483,0,0,,,,,,,,0,AAAAAADQsIk=,,
53329,53417,41967,t0001145,5788,3oh00004,36136,300,45230,45290,,,,,54510,45230,45291,,75000,0,0,,,,,,,,0,AAAAAADQsIc=,,
54076,54510,41967,t0001145,5788,3oh00004,36134,100,45291,48883,,,,,,45291,,,51517,0,0,,,,,,,,0,AAAAAADQsMQ=,,
54077,54510,41967,t0001145,5788,3oh00004,36135,200,45291,48883,,,,,,45291,,,79483,0,0,,,,,,,,0,AAAAAADQsMU=,,
53019,53404,41968,t0001146,5788,3oh00004,36217,400,45230,48548,,,,,,42331,,,29900,0,0,,,,,,,,0,AAAAAADtJhc=,,
68062,68586,41989,t0001147,1383,xohmost,505,C,45352,46112,,,,,,45352,,,47107,0,0,,,,,,,,0,AAAAAADjPW4=,,
54175,54606,42687,t0001151,1787,xnj220r,3507,B,45261,47118,,,,,,45261,45808,,23545,0,0,,,0,,,,,0,AAAAAAH6hIE=,,
54202,54628,42705,t0001152,4116,3ga00004,36862,B,45261,46022,,,,,,45261,,,11828,0,0,,,,,,,,0,AAAAAAEZ0jQ=,,
54207,54633,42706,t0001153,1389,xnj6000i,540,6000,45261,46721,,,,,,45261,,,46188,0,0,,,,,,,,0,AAAAAADQ7TY=,,
64099,64445,42994,t0001154,3633,3md00001,12076,RS,45383,47208,,,,,,45383,,,7571,0,0,,,,,,,,0,AAAAAAGVarI=,,
59319,59583,43261,t0001155,3547,xil201ja,9162,201,45413,47238,,,,,,45413,,,7020,0,0,,,,,,,,0,AAAAAADl/sk=,,
60196,60441,43752,t0001156,1876,xnj17pol,3867,05,45323,46418,,,,,,45323,,,20994,0,0,,,,,,,,0,AAAAAADTfe4=,,
56243,56380,43753,t0001157,3714,3md00002,14291,B,45275,47101,,,,,,45275,,,11369,0,0,,,,,,,,0,AAAAAADDVCw=,,
69580,59582,45777,t0001162,5819,3nc00006,39705,1,45272,46752,,,,,,45272,,,44887,0,0,,,,,,,,0,AAAAAAF0zJE=,,
69581,59582,45777,t0001162,5819,3nc00006,44104,2,45272,46752,,,,,,45272,,,111406,0,0,,,,,,,,0,AAAAAAF0zJI=,,
69582,59582,45777,t0001162,5819,3nc00006,44105,3,45272,46752,,,,,,45272,,,52000,0,0,,,,,,,,0,AAAAAAF0zJM=,,
69583,59582,45777,t0001162,5819,3nc00006,44106,4,45272,46752,,,,,,45272,,,16000,0,0,,,,,,,,0,AAAAAAF0zJQ=,,
59332,59593,45782,t0001163,4435,3fl00005,23145,A,45282,50829,,,,,,45282,,,32082,0,0,,,,,,,,0,AAAAAAD0ogs=,,
59403,59596,45787,t0001165,6093,3fl00010,39707,100,45279,46785,,,,,,44960,,,25050,0,0,,,,,,,,0,AAAAAAD07rw=,,
59335,59597,45788,t0001166,6091,3fl00008,39708,100,45279,46637,,,,,,44781,,,58585,0,0,,,,,,,,0,AAAAAAD0pVg=,,
59336,59598,45789,t0001167,6077,3nc00007,39709,E,45278,47026,,,,,,45077,,,28858,0,0,,,,,,,,0,AAAAAADEZLI=,,
59337,59599,45790,t0001168,6077,3nc00007,39710,A,45278,50464,,,,,,45278,,,66649,0,0,,,,,,,,0,AAAAAADEghU=,,
59338,59600,45791,t0001169,6092,3fl00009,39711,A,45279,46645,,,,,,44820,,,27000,0,0,,,,,,,,0,AAAAAAD07Ow=,,
59339,59601,45792,t0001170,6092,3fl00009,39712,B,45279,46160,,,,,,45035,,,31780,0,0,,,,,,,,0,AAAAAAD07UI=,,
59358,59620,45807,t0001171,6078,3nc00008,39728,100,45278,45291,,,,,59659,43282,45291,,66380,0,0,,,,,,,,0,AAAAAADiCXY=,,
59398,59659,45807,t0001171,6078,3nc00008,39728,100,45292,45310,,,,,60437,45292,45310,,66380,0,0,,,,,,,,0,AAAAAADiE9k=,,
59359,59621,45811,t0001172,6094,3fl00011,39731,100,45281,47848,,,,,,45281,,,121440,0,0,,,,,,,,0,AAAAAAF0TRM=,,
68045,68570,45817,t0001173,1878,xnj125al,3851,02,45383,47238,,,,,,45383,,,50000,0,0,,,,,,,,0,AAAAAADiXEw=,,
61146,61370,46315,t0001177,2990,xga4600f,4972,4630-C,45383,47299,,,,,,45383,,,7438,0,0,,,,,,,,0,AAAAAAHQ6HY=,,
68061,68585,46332,t0001178,5439,3ga00005,31736,A,45352,47999,,,,,,45352,,,30523,0,0,,,,,,,,0,AAAAAAGQVMI=,,
60523,60772,46541,t0001179,5727,3md00005,32796,C,45323,45869,,,,,,45323,,,2674,0,0,,,,,,,,0,AAAAAADj2tk=,,
62280,62584,47556,t0001183,5715,3nj00014,33932,G,45383,49125,,,,,,45383,,,10000,0,0,,,,,,,,0,AAAAAADPwXU=,,
69554,64228,48485,t0001184,913,gacre100,438,395,45352,46477,,,,,,45352,,,1082,0,0,,,,,,,,0,AAAAAADmez4=,,
69795,70239,48499,t0001185,1879,xnj145al,3853,01,45474,47361,,,,,,45474,,,11701,0,0,,,,,,,,0,AAAAAAD2lSE=,,
69819,70249,49602,t0001187,3643,3tn00001,14140,7,45444,45961,,,,,119233,45444,45961,,12000,0,0,,,,,,,,0,AAAAAAHbrJY=,,
118733,119233,49602,t0001187,3643,3tn00001,14140,7,45962,47057,,,,,,45962,,,12000,0,0,,,,,,,,0,AAAAAAHbrJk=,,
115865,116372,50953,t0001190,3741,3il00002,14901,100,45931,47330,,,,,,45931,,,18590,0,0,,,,,,,,0,AAAAAAHLlPQ=,,
69769,70222,50953,t0001190,3741,3il00002,14903,150,45444,47330,,,,,,45444,,,22406,0,0,,,,,,,,0,AAAAAAG/SIs=,,
69520,70104,51803,t0001193,6142,3md00006,44845,100,45351,46934,,,,,,45108,,,63040,0,0,,,,,,,,0,AAAAAAHTCaM=,,
69888,70260,51810,t0001195,4115,3md00004,23360,7128,45703,47361,,,,,,45444,,,9429,0,0,,,,,,,,0,AAAAAAHlPBc=,,
69756,70180,51811,t0001196,5087,3tx00011,28002,120,45444,47330,,,,,,45444,,,23272,0,0,,,,,,,,0,AAAAAAECoP0=,,
69759,70221,51812,t0001197,1734,xil2101,3503,200,45597,47238,,,,,,45597,,,26994,0,0,,,,,,,,0,AAAAAAEDDk0=,,
69562,70130,51842,t0001200,1666,xtn187bo,2979,100,45383,45412,,,,,70185,45383,45412,,120000,0,0,,,,,,,,0,AAAAAADsrDI=,,
69586,70141,51897,t0001204,6163,3tx00015,44847,128,45386,45596,,,,,70272,43770,45596,,4574,0,0,,,,,,,,0,AAAAAAGQ37o=,,
69906,70272,51897,t0001204,6163,3tx00015,44847,128,45597,46721,,,,,,45597,,,4574,0,0,,,,,,,,0,AAAAAAGQ3+k=,,
69595,70150,51903,t0001205,6156,3tx00014,44850,200,45386,47118,,,,,,45170,,,9586,0,0,,,,,,,,0,AAAAAADtMWQ=,,
69685,70151,51904,t0001206,6163,3tx00015,44885,120A,45386,46904,,,,,,44075,,,1242,0,0,,,,,,,,0,AAAAAAGQ1UY=,,
69686,70151,51904,t0001206,6163,3tx00015,44851,122,45386,46904,,,,,,44075,,,1350,0,0,,,,,,,,0,AAAAAAGQ1Uc=,,
69597,70152,51905,t0001207,6156,3tx00014,44852,100,45386,45688,,,,,119146,43770,45688,,11789,0,0,,,,,,,,0,AAAAAAHCpc0=,,
69599,70153,51906,t0001208,6163,3tx00015,44853,108,45386,46173,,,,,,45078,,,1933,0,0,,,,,,,,0,AAAAAAGQ14k=,,
69601,70154,51907,t0001209,6163,3tx00015,44854,124,45386,46112,,,,,,45000,,,5455,0,0,,,,,,,,0,AAAAAAGQ2Is=,,
69805,70155,51908,t0001210,6161,iga001,44855,4600,45415,46387,,,,,70159,39814,46387,,32838,0,0,,,,,,,,0,AAAAAAGhuxQ=,,
69806,70155,51908,t0001210,6161,iga001,44904,PARK,45415,46387,,,,,70159,39814,46387,,0,0,0,,,,,,,,0,AAAAAAGhuxU=,,
69807,70155,51908,t0001210,6161,iga001,44906,4640,45415,46387,,,,,70159,39814,46387,,81905,0,0,,,,,,,,0,AAAAAAGhuxY=,,
69808,70155,51908,t0001210,6161,iga001,44905,4680,45415,46387,,,,,70159,39814,46387,,105637,0,0,,,,,,,,0,AAAAAAGhuxc=,,
69809,70159,51908,t0001210,6161,iga001,44855,4600,46388,50040,,,,,,46388,,,32838,0,0,,,,,,,,0,AAAAAAGhu0U=,,
69810,70159,51908,t0001210,6161,iga001,44904,PARK,46388,50040,,,,,,46388,,,0,0,0,,,,,,,,0,AAAAAAGhu0Y=,,
69811,70159,51908,t0001210,6161,iga001,44906,4640,46388,50040,,,,,,46388,,,81905,0,0,,,,,,,,0,AAAAAAGhu0c=,,
69812,70159,51908,t0001210,6161,iga001,44905,4680,46388,50040,,,,,,46388,,,105637,0,0,,,,,,,,0,AAAAAAGhu0g=,,
69732,70156,51909,t0001211,6163,3tx00015,44867,100A,45386,46507,,,,,,43497,,,3800,0,0,,,,,,,,0,AAAAAAGbWG4=,,
69733,70156,51909,t0001211,6163,3tx00015,44859,102,45386,46507,,,,,,43497,,,5750,0,0,,,,,,,,0,AAAAAAGbWG8=,,
69734,70156,51909,t0001211,6163,3tx00015,44893,136,45386,46507,,,,,,43497,,,1682,0,0,,,,,,,,0,AAAAAAGbWHA=,,
69735,70156,51909,t0001211,6163,3tx00015,44894,136W,45386,46507,,,,,,43497,,,3757,0,0,,,,,,,,0,AAAAAAGbWHE=,,
69609,70157,51910,t0001212,6163,3tx00015,44862,124A,45386,46660,,,,,,44774,,,2902,0,0,,,,,,,,0,AAAAAAGQ2QE=,,
69717,70163,51911,t0001213,6163,3tx00015,44870,116,45386,45721,,,,,113565,37347,45721,,6790,0,0,,,,,,,,0,AAAAAAGlesE=,,
69610,70158,51912,t0001214,6163,3tx00015,44863,100,45386,46446,,,,,,44543,,,11642,0,0,,,,,,,,0,AAAAAAGQ3ac=,,
69678,70174,51913,t0001215,6163,3tx00015,44878,116A,45386,46599,,,,,,41030,,,5157,0,0,,,,,,,,0,AAAAAAF4HwY=,,
69679,70174,51913,t0001215,6163,3tx00015,44882,120,45386,46599,,,,,,41030,,,2813,0,0,,,,,,,,0,AAAAAAF4Hwc=,,
69680,70174,51913,t0001215,6163,3tx00015,44884,122A,45386,46599,,,,,,41030,,,1914,0,0,,,,,,,,0,AAAAAAF4Hwg=,,
69619,70161,51914,t0001216,6163,3tx00015,44869,102A,45386,47118,,,,,,41030,,,5700,0,0,,,,,,,,0,AAAAAAGQ3gE=,,
69625,70166,51915,t0001217,6163,3tx00015,44873,114,45386,46142,,,,,,36878,,,7500,0,0,,,,,,,,0,AAAAAAGQ1cI=,,
69677,70162,51916,t0001218,6163,3tx00015,44881,108A,45386,46022,,,,,,43617,,,3578,0,0,,,,,,,,0,AAAAAAGQ4HY=,,
69712,70197,51917,t0001219,1675,xnj440be,4965,A3,45413,46173,,,,,,45413,,,825,0,0,,,,,,,,0,AAAAAADxm3Q=,,
102603,70182,51934,t0001224,913,gacre100,2495,575,45566,49582,,,,,,45474,,,4360,0,0,,,,,,,,0,AAAAAAF17yM=,,
69718,70198,51937,t0001225,6156,3tx00014,44890,300,45386,45412,,,,,70199,43435,45412,,6802,0,0,,,,,,,,0,AAAAAAHlJo8=,,
69721,70201,51945,t0001227,6214,3nj00020,44891,A,45463,45596,,,,,99142,43770,45596,,32400,0,0,,,,,,,,0,AAAAAAFwjnQ=,,
87628,87802,51945,t0001227,6214,3nj00020,44891,A,45597,45596,,,,,99142,45597,45596,,32400,0,0,,,,,,,,0,AAAAAAFwjnI=,,
98918,99142,51945,t0001227,6214,3nj00020,44891,A,45597,47422,,,,,,45597,,,32264,0,0,,,,,,,,0,AAAAAAFwjpk=,,
69792,70203,51947,t0001228,6214,3nj00020,44892,B,45463,47010,,,,,,44454,,,35000,0,0,,,,,,,,0,AAAAAAFCLw4=,,
69744,70212,51968,t0001231,6203,inc001,44898,1620,45401,49064,,,,,,45401,,,82513,0,0,,,,,,,,0,AAAAAAEA7JA=,,
69745,70212,51968,t0001231,6203,inc001,44899,1640,45401,49064,,,,,,45401,,,84777,0,0,,,,,,,,0,AAAAAAEA7JE=,,
72654,72931,51980,t0001233,3649,3nj00002,12827,153,45513,47422,,,,,,45505,,,40800,0,0,,,,,,,,0,AAAAAAEfMLY=,,
69757,70219,51983,t0001234,6224,3nj00021,44901,100,45475,47483,,,,,,43714,,,100000,0,0,,,,,,,,0,AAAAAAFI0w4=,,
70014,70220,51984,t0001235,6224,3nj00021,44926,ROOF,45475,45565,,,,,,41852,,,0,0,0,,,,,,,,0,AAAAAAELGfc=,,
69902,70268,52041,t0001238,3737,3oh00001,14788,2064,45505,47361,,,,,,45505,,,8000,0,0,,,,,,,,0,AAAAAAEEy9c=,,
69803,70245,52042,t0001239,6201,iny001,44903,100,45442,52748,,,,,,45441,,,40000,0,0,,,,,,,,0,AAAAAAFTNV4=,,
69976,70301,52048,t0001241,3632,xga2900j,12621,A,45474,47361,,,,,,45474,,,58362,0,0,,,,,,,,0,AAAAAAEFJqQ=,,
115866,116373,52091,t0001245,6270,3ga00006,44917,100,45777,46022,,,,,,45777,,,23200,0,0,,,,,,,,0,AAAAAAHA9FA=,,
69916,70277,52091,t0001245,6270,3ga00006,44917,100,45471,45776,,,,,116373,40238,45776,,23200,0,0,,,,,,,,0,AAAAAAHA9E0=,,
69917,70277,52091,t0001245,6270,3ga00006,44918,120,45471,45776,,,,,116373,40238,45777,,9600,0,0,,,,,,,,0,AAAAAAHA9Ew=,,
69919,70278,52092,t0001246,6270,3ga00006,44919,160,45471,47299,,,,,,45413,,,32006,0,0,,,,,,,,0,AAAAAAEE2Yc=,,
116386,116884,52092,t0001246,6270,3ga00006,44918,120,45778,47330,,,,,,45778,,,9600,0,0,,,,,,,,0,AAAAAAHA9NE=,,
69924,70282,52095,t0001247,6272,3ga00007,44920,114,45471,46507,,,,,,34683,,,9600,0,0,,,,,,,,0,AAAAAAGUZSg=,,
69935,70288,52097,t0001248,6272,3ga00007,44922,120,45471,46812,,,,,,42217,,,16000,0,0,,,,,,,,0,AAAAAAGMBkw=,,
69936,70289,52098,t0001249,6272,3ga00007,44923,110,45471,45473,,,,,,34731,,,12800,0,0,,,,,,,,0,AAAAAAGMBHU=,,
69938,70290,52098,t0001249,6272,3ga00007,44923,110,45474,46691,,,,,,45474,,,12800,0,0,,,,,,,,0,AAAAAAGUaKc=,,
69947,70293,52101,t0001251,6272,3ga00007,44924,106,45471,45808,,,,,101029,42019,45808,,12894,0,0,,,,,,,,0,AAAAAAGQURY=,,
100786,101029,52101,t0001251,6272,3ga00007,44924,106,45809,47634,,,,,,45809,,,12894,0,0,,,,,,,,0,AAAAAAGH6e8=,,
69949,70294,52107,t0001252,6272,3ga00007,44925,100,45471,47299,,,,,,45383,,,19200,0,0,,,,,,,,0,AAAAAAEE0NM=,,
70055,70336,52158,t0001260,6282,3ny00002,44936,PARK,45490,45688,,,,,109648,45306,45688,,0,0,0,,,,,,,,0,AAAAAAGlXYM=,,
111696,70338,52160,t0001261,913,gacre100,458,900,45580,48365,,,,,,45536,,,12039,0,0,,,,,,,,0,AAAAAAGV2zM=,,
70091,70369,52182,t0001262,6291,3oh00005,44954,100,45533,48610,,,,,,44774,,,46248,0,0,,,,,,,,0,AAAAAAEkaU4=,,
70100,70377,52192,t0001266,6282,3ny00002,44955,AB,45490,46691,,,,,,44813,,,58347,0,0,,,,,,,,0,AAAAAAFomBE=,,
79749,72937,53552,t0001269,6561,3oh00006,46126,100,45553,46173,,,,,,42095,,,55000,0,0,,,,,,,,0,AAAAAAGv8vw=,,
109291,109519,53555,t0001271,3634,3ga00001,12600,C,45748,47756,,,,,,45748,,,10285,0,0,,,,,,,,0,AAAAAAGhNEI=,,
72637,72943,53561,t0001272,6563,3tn00006,46135,200,45523,46630,,,,,,41000,,,31024,0,0,,,,,,,,0,AAAAAAEZ4Nk=,,
72638,72944,53562,t0001273,6563,3tn00006,46136,101,45523,45930,,,,,116486,40156,45930,,48534,0,0,,,,,,,,0,AAAAAAG45Ts=,,
115999,116486,53562,t0001273,6563,3tn00006,46136,101,45931,47756,,,,,,45931,,,48534,0,0,,,,,,,,0,AAAAAAG45T0=,,
72658,72952,53570,t0001274,6291,3oh00005,46137,200,45533,47026,,,,,,37712,,,,0,0,,,,,,,,0,AAAAAAEy6KE=,,
74192,74420,54248,t0001277,6571,3tn00010,46747,100,45519,46873,,,,,,42522,,,102500,0,0,,,,,,,,0,AAAAAAEf/2I=,,
74724,74424,54250,t0001278,6569,3tn00009,46749,1B,45519,45652,,,,,116007,42217,45652,,46000,0,0,,,,,,,,0,AAAAAAGsAL0=,,
74725,74424,54250,t0001278,6569,3tn00009,46961,2A,45519,45652,,,,,116007,42217,45652,,22500,0,0,,,,,,,,0,AAAAAAGsAL4=,,
74284,74507,54251,t0001279,6569,3tn00009,46746,1A,45519,45652,,,,,116008,41883,45652,,26500,0,0,,,,,,,,0,AAAAAAGsAQU=,,
74286,74508,54289,t0001280,6567,3tn00008,46779,5,45519,45652,,,,,116009,44501,45652,,6970,0,0,,,,,,,,0,AAAAAAGr/r8=,,
74291,74512,54291,t0001281,6579,3tn00014,46780,100,45519,46022,,,,,119616,44075,46022,,211650,0,0,,,,,,,,0,AAAAAAHTGko=,,
119101,119616,54291,t0001281,6579,3tn00014,46780,100,46023,47907,,,,,,46023,,,211650,0,0,,,,,,,,0,AAAAAAHTGkw=,,
74326,74526,54296,t0001282,6581,3fl00012,46784,22,45519,46022,,,,,,43441,,,36000,0,0,,,,,,,,0,AAAAAAEgE3A=,,
74364,74539,54302,t0001284,6565,3tn00007,46788,05-12,45519,45900,,,,,119901,42248,45900,,120000,0,0,,,,,,,,0,AAAAAAHa/EY=,,
119435,119901,54302,t0001284,6565,3tn00007,46788,05-12,45901,46996,,,,,,45901,,,120000,0,0,,,,,,,,0,AAAAAAHa/Eg=,,
74363,74540,54303,t0001285,6575,3tn00012,46789,100,45519,46418,,,,,,42384,,,105785,0,0,,,,,,,,0,AAAAAAGtgSE=,,
74365,74541,54305,t0001286,6581,3fl00012,46790,400,45519,47269,,,,,,42705,,,48055,0,0,,,,,,,,0,AAAAAAFFEls=,,
74734,74543,54308,t0001289,6567,3tn00008,46791,7,45519,45652,,,,,116010,45519,45652,,9960,0,0,,,,,,,,0,AAAAAAGr/wQ=,,
74366,74544,54309,t0001290,6588,3fl00014,46792,200,45519,46477,,,,,,42736,,,63165,0,0,,,,,,,,0,AAAAAAFFFoA=,,
74408,74565,54319,t0001292,6573,3tn00011,46817,100,45519,47695,,,,,,42705,,,102000,0,0,,,,,,,,0,AAAAAAE10yY=,,
74461,74638,54350,t0001294,6594,3tn00016,46830,3-4,45519,46568,,,,,,44294,,,6110,0,0,,,,,,,,0,AAAAAAEgIT4=,,
74463,74639,54351,t0001295,6594,3tn00016,46831,1,45519,46265,,,,,,45092,,,3860,0,0,,,,,,,,0,AAAAAAEgH5I=,,
74464,74640,54352,t0001296,6594,3tn00016,46832,11,45519,45808,,,,,119219,43556,45808,,3450,0,0,,,,,,,,0,AAAAAAHNUIE=,,
118701,119219,54352,t0001296,6594,3tn00016,46832,11,45809,46904,,,,,,45809,,,3450,0,0,,,,,,,,0,AAAAAAHNUIM=,,
74465,74641,54353,t0001297,6595,3tn00017,46833,2A,45519,46507,,,,,,44287,,,4125,0,0,,,,,,,,0,AAAAAAEgG1s=,,
74466,74642,54354,t0001298,6594,3tn00016,46834,12,45519,46418,,,,,,35353,,,7245,0,0,,,,,,,,0,AAAAAAEgIdI=,,
74467,74643,54355,t0001299,6594,3tn00016,46835,6,45519,45716,,,,,81536,35384,45716,,2000,0,0,,,,,,,,0,AAAAAAE3VvY=,,
81335,81536,54355,t0001299,6594,3tn00016,46835,6,45717,46812,,,,,,45717,,,2000,0,0,,,,,,,,0,AAAAAAE3Vxg=,,
74479,74660,54360,t0001300,6594,3tn00016,46839,5,45519,46446,,,,,,42425,,,3000,0,0,,,,,,,,0,AAAAAAEgHdc=,,
74512,74685,54373,t0001301,6595,3tn00017,46847,2,45519,45565,,,,,81626,44440,45565,,4125,0,0,,,,,,,,0,AAAAAAE3VpI=,,
81431,81626,54373,t0001301,6595,3tn00017,46847,2,45566,46660,,,,,,45566,,,4125,0,0,,,,,,,,0,AAAAAAE3VrM=,,
74738,74929,54506,t0001302,6567,3tn00008,46964,1,45519,45652,,,,,116011,41214,45652,,10400,0,0,,,,,,,,0,AAAAAAGr/0A=,,
78264,74930,54507,t0001303,6584,iga005,46965,1,45524,49187,,,,,,45524,,,52437,0,0,,,,,,,,0,AAAAAAGhqJM=,,
74740,74931,54508,t0001304,6567,3tn00008,46966,8,45519,45652,,,,,116012,43678,45652,,8250,0,0,,,,,,,,0,AAAAAAGr/4c=,,
74741,74932,54509,t0001305,6594,3tn00016,46967,2,45519,45595,,,,,87185,39965,45595,,5175,0,0,,,,,,,,0,AAAAAAFjAcM=,,
86993,87185,54509,t0001305,6594,3tn00016,46967,2,45596,45596,,,,,97343,45596,45596,,5175,0,0,,,,,,,,0,AAAAAAFjCPA=,,
